ID,Code,BName,Address,City,State,PostalCode,Phone,sapStoreCode,sapStoreTypeCode,storeZone,storeLocation,storeCarpetArea,areaGrading,rsmName,rsmEmail,rsmEmployeeCode,asmName,asmEmail,asmEmployeeCode,serverID,GSTIN,businessPhone,landline,removedDetail,merchandiser,merchandiser1,customRegion,StoreCode,storeManager,lic,emailID
440,ST0440,Sem-Saha - Pune,"46/369, Lata Marg
Mathura-183862",Pune,Maharashtra,222552,+919805290385,SAP0440,FLAGSHIP,South,Mall,1248,A,Bhavani Patla,pallavidugar@example.net,RSM5249,Banjeet Samra,chadaishaan@example.net,ASM7697,SRV551,30TDUFC5802C7Z2,8120555666,01058421359,,Rudra Tank,Frado Ramachandran,REG10,ST0440,Omisha Bedi,LIC40773,karankapadia@example.com
441,ST0441,"Varkey, Dalal and Venkatesh - Visakhapatnam","94/878, Konda, Bhind-289947",Visakhapatnam,Andhra Pradesh,494868,07485391744,SAP0441,FRANCHISE,North,Mall,750,B+,Matthew Shankar,farasbrar@example.net,RSM1118,Dhruv Reddy,apteindali@example.org,ASM1685,SRV199,16QZAMT9520Y5Z8,+910274377343,00490426501,,Girish Majumdar,Luke Gara,REG7,ST0441,Hema Ramaswamy,LIC54112,ekapad86@example.net
442,ST0442,"Hora, Grewal and Bobal - Nagpur","H.No. 512, Bobal Path, Bulandshahr 782932",Nagpur,Maharashtra,641061,+915978139548,SAP0442,OUTLET,East,Street,1979,B,Falan Sarraf,usanghvi@example.net,RSM7200,Samarth Bhardwaj,turvi45@example.org,ASM1937,SRV464,37KZDAO7583X3Z1,05105304253,+918172988148,,Rishi Kalita,Bishakha Muni,REG5,ST0442,Anvi Deshpande,LIC42576,chameliraja@example.net
443,ST0443,Shah-Shere - Nagpur,"70, Chawla
Bhopal 686466",Nagpur,Maharashtra,220465,06457379419,SAP0443,FRANCHISE,Central,Standalone,2609,B,Gavin Varkey,gauribiswas@example.org,RSM4079,Sathvik Sheth,ganesantanveer@example.com,ASM1051,SRV753,36KAULB6333V8Z4,7025345149,2459801681,,Odika Varkey,Warinder Padmanabhan,REG10,ST0443,Samaksh Master,LIC20665,omyasarraf@example.org
444,ST0444,"Hora, Yadav and Din - Nagpur","H.No. 34
Kamdar Marg
Fatehpur 228540",Nagpur,Maharashtra,158760,3886747906,SAP0444,FRANCHISE,West,Mall,2076,B+,Krishna Wable,poojaray@example.net,RSM4196,Vidhi Nath,rohanjain@example.net,ASM3345,SRV990,26SZWQB3094P2Z5,+915599086900,+912236193552,,Warda Loke,Sanya Deo,REG8,ST0444,Ikshita Madan,LIC32027,unnati06@example.net
445,ST0445,Chakraborty-Subramanian - Bhopal,"41/932, Anand Zila, Surendranagar Dudhrej-619347",Bhopal,Madhya Pradesh,502365,04248909427,SAP0445,RETAIL,West,Street,1496,A,Tamanna Sandal,hchaudhry@example.net,RSM3792,Nidra Nagi,guhaindali@example.org,ASM2465,SRV208,23WAFKM5593H5Z8,+912584198119,+915887315362,,Vamakshi Menon,Madhav Choudhury,REG3,ST0445,Ishaan Gara,LIC80063,vaishnavibhargava@example.net
446,ST0446,"Ganesh, Singhal and Deo - Visakhapatnam","26/362, Raj Street, Ozhukarai-272595",Visakhapatnam,Andhra Pradesh,153653,+918389370050,SAP0446,RETAIL,East,Street,2859,C,Timothy Sastry,jagratidutt@example.net,RSM2059,Ishani Dada,chandran59@example.org,ASM6623,SRV486,32XXXMU8159Z4Z4,9086114800,9788457586,,Isaiah Lall,,REG2,ST0446,Gunbir Ramaswamy,LIC21683,harshilnarayanan@example.com
447,ST0447,"Varghese, Madan and Venkatesh - Kanpur","H.No. 210
Chadha Street, Sasaram 814253",Kanpur,Uttar Pradesh,956462,+913678357604,SAP0447,FLAGSHIP,North,Shopping Complex,1021,B+,Luke Aurora,pbala@example.com,RSM7229,Nitesh Mukherjee,tanveersathe@example.net,ASM1027,SRV418,11SRGMN6237Y6Z3,+915127605384,4556094100,,Rachita Din,Ishita Chana,REG4,ST0447,Avi Walla,LIC23970,dayamaimittal@example.com
448,ST0448,"Barman, Naidu and More - Indore","093
Sidhu Street
Etawah-315834",Indore,Madhya Pradesh,606075,8696322555,SAP0448,RETAIL,Central,Standalone,1794,A,Sai Walla,nnagarajan@example.net,RSM5863,Prisha Patla,ekantamangat@example.net,ASM4586,SRV611,31OETJE1562T6Z5,2592272636,+914509896516,,Yashasvi Gaba,Hamsini Sabharwal,REG5,ST0448,Watika Merchant,LIC85231,advaith31@example.com
449,ST0449,"Vig, Raval and Bera - Visakhapatnam","H.No. 22
Saran Circle
Sagar 724873",Visakhapatnam,Andhra Pradesh,084209,5537961770,SAP0449,FLAGSHIP,West,Shopping Complex,2042,A+,Ojasvi Dhillon,choudharyadweta@example.net,RSM6458,Advay Kannan,ikbalbhatti@example.org,ASM3501,SRV947,32GXZHW1861Y3Z8,01809381536,1316994290,,David Nayak,,REG3,ST0449,Jai Sandhu,LIC12826,asaha@example.net
450,ST0450,Anne PLC - Vadodara,"01
Merchant Nagar, Srikakulam 130015",Vadodara,Gujarat,438086,7586869101,SAP0450,FRANCHISE,East,Standalone,2439,B+,Urvashi Om,bhavikasane@example.com,RSM7412,Madhavi Gour,manan69@example.net,ASM7407,SRV173,26XJJWG9978M2Z3,+914201907139,+915187421010,,Mohini Randhawa,Rachit Issac,REG1,ST0450,Nicholas Hari,LIC49855,qkumer@example.com
451,ST0451,Chana Group - Bhopal,"595, Parikh Path
Bhilwara 644086",Bhopal,Madhya Pradesh,780418,06992656836,SAP0451,FLAGSHIP,Central,Street,2309,B,Sanya Shroff,wbaral@example.org,RSM5769,Gunbir Raval,indrajit18@example.org,ASM3372,SRV314,16ZXGXU1149L2Z3,+912189694139,+917169921360,,Bachittar Anand,Aadi Vyas,REG3,ST0451,Aarush Nayar,LIC17383,singhpranit@example.com
452,ST0452,Garg and Sons - Chennai,"43/65
Amble Nagar, Durgapur 038075",Chennai,Tamil Nadu,006515,6872947627,SAP0452,OUTLET,West,Street,714,A+,Laksh Krishnan,crout@example.com,RSM9444,Ekta Hora,chaitaly52@example.com,ASM6545,SRV707,23EUXMH1556D4Z7,2202443875,6125141292,,Jai Bora,Nisha Bhatt,REG3,ST0452,Mahika Kapur,LIC95563,jsandal@example.org
453,ST0453,"Wadhwa, Choudhury and Oak - Indore","H.No. 365, Sachdev Path
Raurkela Industrial Township 219219",Indore,Madhya Pradesh,405801,7783213871,SAP0453,RETAIL,West,Standalone,1627,B,Darsh Varma,behljacob@example.com,RSM7018,Krisha Pant,rachanakapoor@example.org,ASM1190,SRV222,13CDPUV9351H1Z8,+910509996511,5978752272,,Anmol Kibe,Tripti Raman,REG10,ST0453,Vivaan Anand,LIC33736,chandranaurora@example.com
454,ST0454,"Sibal, Dey and Sarraf - Indore","549
Zachariah Street
Thanjavur-461674",Indore,Madhya Pradesh,192912,03360240411,SAP0454,FRANCHISE,West,Shopping Complex,2840,A,Harita Majumdar,charvi44@example.org,RSM2629,Vasana Bahl,aryaekta@example.com,ASM6328,SRV165,32ZRFMW1323M9Z9,3639832826,+911330210830,,Manthan Kaur,Andrew Baria,REG2,ST0454,Hema Bhat,LIC78013,raaginivala@example.org
455,ST0455,"Varkey, Kumer and Chaudhari - Vadodara","45
Loke Marg
Amritsar 087801",Vadodara,Gujarat,087035,01487030083,SAP0455,RETAIL,South,Mall,1240,C,Bhavika Bhattacharyya,wyatt17@example.com,RSM3948,Nathan Chacko,awason@example.org,ASM1087,SRV668,24ZKDBE4378U3Z2,+917369323654,+917321071239,,Aditya Bhargava,Urmi Sathe,REG1,ST0455,Urmi Murthy,LIC21090,ishita13@example.com
456,ST0456,Sura-Korpal - Chennai,"H.No. 407
Halder Marg, Khora  181248",Chennai,Tamil Nadu,031374,07027573158,SAP0456,OUTLET,East,Street,2232,A+,Vasatika Sangha,falan96@example.net,RSM5068,Yahvi Kamdar,nitara04@example.net,ASM5925,SRV147,26ZJVRO3291S8Z6,03092277019,6165128079,,Samesh Halder,Gauri Ghose,REG6,ST0456,Max Batta,LIC89452,vasatikakhalsa@example.org
457,ST0457,Mittal LLC - Vadodara,"78/680, Wali Zila
Panihati 120588",Vadodara,Gujarat,223482,04729678357,SAP0457,FLAGSHIP,North,Mall,1471,A+,Logan Naidu,rajturvi@example.org,RSM4081,Chanchal Golla,charles78@example.org,ASM3321,SRV406,37GETRG6882I3Z7,03915050875,+913473080995,1996-04-01,Unnati Mody,,REG7,ST0457,Maanas Gole,LIC95166,dalbir21@example.net
458,ST0458,Srinivas and Sons - Hyderabad,"30/412
Swaminathan Circle
Ichalkaranji-972046",Hyderabad,Telangana,994399,7925597063,SAP0458,FRANCHISE,West,Mall,1541,B,Lavanya Arora,gmangat@example.net,RSM3346,Joshua Rout,iramesh@example.net,ASM9780,SRV308,12UXIUW4156W6Z9,+917981743480,01300323976,,Vasatika Koshy,Warda Tata,REG3,ST0458,Faqid Rout,LIC51465,triveni77@example.org
459,ST0459,Mall PLC - Thane,"77/07, Radhakrishnan Path
Nagaon 622365",Thane,Maharashtra,758196,+916161041462,SAP0459,FRANCHISE,North,Street,817,B+,Saksham Apte,manderrobert@example.com,RSM3041,Patrick Gola,harshpatil@example.net,ASM9707,SRV212,31RNCKU2457L6Z5,05494029381,06998401901,,Azad Lata,Zashil Brahmbhatt,REG5,ST0459,Damyanti Kapadia,LIC11292,kalawarda@example.com
460,ST0460,Kari and Sons - Chennai,"H.No. 451, Kant Circle
Nizamabad 145596",Chennai,Tamil Nadu,206239,+915070348124,SAP0460,FRANCHISE,South,Standalone,930,A+,Onkar Bhatia,uissac@example.org,RSM3879,Isaiah Mangal,pbhargava@example.org,ASM9625,SRV845,19SZPDQ6716W5Z9,05729308457,+916266150722,,Bhanumati Sankar,,REG1,ST0460,Priya Singhal,LIC32380,rajeshri19@example.net
461,ST0461,"Sibal, Pathak and Apte - Kanpur","991, Kaur Street, Erode-508328",Kanpur,Uttar Pradesh,158417,7889157449,SAP0461,FRANCHISE,South,Shopping Complex,2677,C,Thomas Ramachandran,virajdewan@example.com,RSM7597,Chaman Bhandari,ybose@example.org,ASM8812,SRV706,14IAVQW3547V3Z3,+918084321687,+917719807386,,Upma Golla,Quincy Prakash,REG1,ST0461,Kashish Seth,LIC93780,samarthhari@example.com
462,ST0462,Karnik-Nair - Nagpur,"19/385
Murthy Circle, Vasai-Virar 283995",Nagpur,Maharashtra,900790,+911381884672,SAP0462,FLAGSHIP,Central,Standalone,2375,A,Dayamai Manda,gcomar@example.net,RSM8191,Om Bir,ekulkarni@example.com,ASM6799,SRV917,24QJINQ4748J2Z5,+911050922524,03395981249,,Harini Dayal,Pavani Mital,REG2,ST0462,Oliver Halder,LIC93188,kapuryashvi@example.net
463,ST0463,"Loke, Narain and Srivastava - Bangalore","70
Kade, Khora  716431",Bangalore,Karnataka,312421,+914120652934,SAP0463,RETAIL,South,Mall,1176,C,Onkar More,elijah01@example.org,RSM1940,Veda Prashad,osha08@example.org,ASM2385,SRV861,19RPZAN9334X3Z8,+917314843896,+919115447920,,Chandran Ganesh,Zayyan Bains,REG9,ST0463,Faris Mani,LIC26343,isaiah03@example.net
464,ST0464,"Kade, Borra and Tella - Indore","H.No. 138
Sarkar Circle, Alwar-724634",Indore,Madhya Pradesh,752576,5576926668,SAP0464,RETAIL,Central,Street,529,B,Oeshi Viswanathan,vasatika20@example.net,RSM9754,Garima Batta,hsani@example.net,ASM6653,SRV350,33VQVTB8350F9Z4,03329641379,7299729830,,Idika Goel,Eesha Bhatia,REG3,ST0464,Maanav Oommen,LIC77329,sachdevamol@example.net
465,ST0465,Naik-Pandit - Nagpur,"28/45, Sachdev Marg
Ambarnath-603267",Nagpur,Maharashtra,278187,3198747765,SAP0465,RETAIL,West,Standalone,2052,A,Azad Sampath,faris31@example.com,RSM7115,Lopa Kibe,tristansom@example.org,ASM2855,SRV446,31HRYDJ5901P5Z5,08731044085,08582997137,,Owen Dua,Udant Sekhon,REG10,ST0465,Qasim Khare,LIC61592,neha77@example.net
466,ST0466,Manda and Sons - Pune,"49/94, Kaul Nagar, Hajipur-925902",Pune,Maharashtra,273168,+918198216831,SAP0466,OUTLET,Central,Mall,2396,C,Hemal Gole,bhavanibadal@example.org,RSM8999,Amara Shanker,wriddhishwagle@example.org,ASM1942,SRV464,10TOKJL2755A6Z3,0994922407,+914975682445,,Suhani Lanka,,REG7,ST0466,Nitara Padmanabhan,LIC74493,tara24@example.com
467,ST0467,"Purohit, Sachdeva and Dewan - Pune","87/571
Sule, Pimpri-Chinchwad-270817",Pune,Maharashtra,849899,00124066012,SAP0467,RETAIL,Central,Street,2182,A+,Lakshmi Talwar,bhatiagaurangi@example.net,RSM8985,Tanay Ben,gayathriborde@example.org,ASM1113,SRV259,34VIHPM7132J6Z7,08538006930,00651762891,,Jagat Sandal,Megha Dutt,REG5,ST0467,Vrishti Ganguly,LIC24246,harishsood@example.net
468,ST0468,Lall Ltd - Bhopal,"H.No. 27
Keer Chowk, Raebareli 818571",Bhopal,Madhya Pradesh,950257,08036571748,SAP0468,FRANCHISE,South,Street,1948,B,Tara Chokshi,settyonveer@example.net,RSM1095,Matthew Oak,jreddy@example.com,ASM6885,SRV991,32GDGJB3190M7Z6,+911281562642,02769101001,,Shaurya Chanda,,REG4,ST0468,Tristan De,LIC72822,advaithbhasin@example.net
469,ST0469,Mandal-Patel - Jaipur,"H.No. 89, Bhatti
Berhampore-972313",Jaipur,Rajasthan,041814,05677144639,SAP0469,RETAIL,West,Standalone,2753,B,Zayyan Ben,quincybahri@example.org,RSM3087,Zilmil Thakur,birgirindra@example.org,ASM6322,SRV869,34YMQXX7370E2Z2,+919689808727,+910144939718,,Nikita Kale,,REG6,ST0469,Fariq Chaudhari,LIC75536,aarini13@example.org
470,ST0470,Chacko-Konda - Mumbai,"H.No. 03, Handa Nagar
Jamalpur-378509",Mumbai,Maharashtra,455573,+917985420383,SAP0470,FLAGSHIP,North,Shopping Complex,2259,C,Yoshita Buch,borakavya@example.com,RSM1131,Indali Raju,abdulbaria@example.com,ASM8116,SRV591,19JPCYN5059T3Z9,1943692058,+914728066400,,Ijaya Zacharia,,REG2,ST0470,Aachal Brahmbhatt,LIC44541,nathanielkhatri@example.net
471,ST0471,"Tak, Gade and Gill - Ahmedabad","H.No. 754
Mittal Nagar, Kishanganj 484171",Ahmedabad,Gujarat,912490,+913062986117,SAP0471,FRANCHISE,South,Standalone,922,C,Ranveer Vasa,yogicharles@example.org,RSM3968,Triveni Dhar,barmanaadi@example.com,ASM4091,SRV975,28UUEHD3167M1Z5,+912370172798,4080968881,,Ikbal Patla,Triveni Dalal,REG7,ST0471,Sanaya Sama,LIC12314,jackvirk@example.com
472,ST0472,Parsa-Singh - Pune,"H.No. 146
Tank Road, Madhyamgram 374849",Pune,Maharashtra,905229,06778564060,SAP0472,RETAIL,North,Standalone,2168,C,Yug Loyal,tiwarivictor@example.net,RSM6020,Wridesh Bhakta,ikshitamajumdar@example.net,ASM4791,SRV327,20NPBQN1846J2Z5,+917179527232,7845414164,,Nisha Banerjee,Ranveer Parmar,REG7,ST0472,Rachana Thaker,LIC42370,cdhar@example.org
473,ST0473,Chatterjee LLC - Kanpur,"32/77
Grewal Nagar
Rajpur Sonarpur 908757",Kanpur,Uttar Pradesh,296046,09346822351,SAP0473,RETAIL,South,Mall,502,A+,Faras Chand,nagibina@example.com,RSM6269,Bina Dalal,sastryyashawini@example.net,ASM4473,SRV392,25ITDNF5133P6Z6,2317936091,08240124698,,Arya Viswanathan,,REG1,ST0473,Warinder Sane,LIC99517,gaurika20@example.org
474,ST0474,Shankar PLC - Vadodara,"97/047
Chaudhari Ganj, Uluberia 231533",Vadodara,Gujarat,842029,9251977314,SAP0474,FLAGSHIP,East,Shopping Complex,1980,C,Dalbir Nagi,bhavika47@example.net,RSM9664,Osha Raju,nitesh79@example.org,ASM7088,SRV343,30IGSMC2742E2Z1,7318882576,6418086037,,Devansh Patla,Dev Narain,REG4,ST0474,Chatresh Rao,LIC35287,yashasvikade@example.com
475,ST0475,Sachar-Pandya - Bhopal,"26, Dhar Circle
Tirupati 183052",Bhopal,Madhya Pradesh,124072,+913505872822,SAP0475,RETAIL,North,Shopping Complex,1734,B,Shivani Om,emander@example.com,RSM4309,Anusha Sharaf,ppalla@example.org,ASM9741,SRV838,14BEGNR5137Y9Z6,+914212849358,01516061921,,Fitan Parmar,Chanakya Pillay,REG2,ST0475,Idika Grewal,LIC67163,manyabhargava@example.com
476,ST0476,Parmar-Virk - Bangalore,"H.No. 466, Rastogi Path
Muzaffarnagar 887245",Bangalore,Karnataka,183811,08368326912,SAP0476,FRANCHISE,West,Mall,1183,C,Christopher Sagar,chavvi95@example.org,RSM5491,Jagat Kapur,ira68@example.com,ASM3112,SRV396,11SBZWG7512P9Z9,+919941798879,09774455235,,Lila Kurian,,REG9,ST0476,Jeet Pillai,LIC60351,udant76@example.org
477,ST0477,"Padmanabhan, Natt and Grewal - Vadodara","H.No. 55, Kaur Circle
Mathura 028542",Vadodara,Gujarat,747331,+910499383704,SAP0477,FRANCHISE,West,Shopping Complex,1347,A,Vanya Narang,rkaur@example.net,RSM1058,Yahvi Tiwari,bhattacharyyadarpan@example.com,ASM3621,SRV685,16SWAZQ8461Q9Z5,4372769457,+918339725223,,Yagnesh Kapur,,REG5,ST0477,Jackson Krishna,LIC82371,lajita45@example.net
478,ST0478,Date-Kalita - Chennai,"386
Date Road
Chapra 878395",Chennai,Tamil Nadu,635158,4320767360,SAP0478,FLAGSHIP,South,Mall,2685,A,Faris Narain,rtripathi@example.org,RSM5781,Naveen Majumdar,chasmum38@example.net,ASM1640,SRV754,14IEIZB5079G9Z2,06914699901,5353834953,2001-08-18,Isaac Palla,Nandini Aggarwal,REG10,ST0478,Ekantika Dhar,LIC58380,anay84@example.org
479,ST0479,Natt Ltd - Kanpur,"334
Choudhary Path
Bhavnagar 164636",Kanpur,Uttar Pradesh,904748,08578797164,SAP0479,RETAIL,Central,Shopping Complex,1047,B,Harini Desai,srinivasupkaar@example.com,RSM5831,Manya Loke,pgrewal@example.com,ASM6318,SRV158,30ALHXI3895I1Z9,03665377317,07243529057,,Hema Kapur,Pranav Kapoor,REG10,ST0479,Ishwar Tandon,LIC23951,ekant@example.org
480,ST0480,Palla Group - Indore,"H.No. 28
Char Zila, Rampur 772296",Indore,Madhya Pradesh,438885,5218156976,SAP0480,OUTLET,Central,Street,2311,A,Sudiksha Sastry,nitesh77@example.com,RSM6312,Unnati Seth,dewanvansha@example.com,ASM5403,SRV308,28UZYME8308H7Z6,02538149848,5206289869,,Krisha Murty,Timothy Agrawal,REG8,ST0480,Aarini Krishnamurthy,LIC33791,zlal@example.com
481,ST0481,Kaur Ltd - Bhopal,"608, Parmer Road
Fatehpur-244960",Bhopal,Madhya Pradesh,895452,+912540024057,SAP0481,FLAGSHIP,South,Street,2833,B,Samuel Talwar,kantikshita@example.org,RSM3955,Anya Mane,azadkale@example.com,ASM5621,SRV121,19FFMVT4077C3Z2,08613264446,+912145379271,,Chandani Sachdeva,Benjamin Menon,REG7,ST0481,Omisha Gopal,LIC23137,chaudharyvanya@example.net
482,ST0482,"Narang, Bhat and Narula - Patna","H.No. 51, Date Marg
Firozabad 642794",Patna,Bihar,653829,00852546055,SAP0482,FLAGSHIP,North,Mall,2047,B,Chatresh Sridhar,memonforum@example.org,RSM1339,Gagan Sagar,wkashyap@example.net,ASM2802,SRV946,10YUBEH2369I3Z1,05600117612,2556190619,,Gautami Mandal,,REG2,ST0482,Saumya Chaudhari,LIC81089,dalbirsahota@example.com
483,ST0483,Datta-Chacko - Kanpur,"45/86, Mukhopadhyay Path
Anantapur 927414",Kanpur,Uttar Pradesh,337762,8448512915,SAP0483,RETAIL,South,Street,2467,C,Warjas Aurora,badalzayan@example.org,RSM8279,Charvi Dada,waliodika@example.com,ASM3672,SRV414,20PEHBR5382U9Z2,02846548374,+917038224953,1986-05-27,Eiravati Dora,,REG9,ST0483,Hredhaan Sridhar,LIC48894,chaitanyasami@example.com
484,ST0484,Mangat-Kale - Chennai,"109
Mutti Marg, Thanjavur-642649",Chennai,Tamil Nadu,093305,+918839067905,SAP0484,FRANCHISE,South,Mall,1418,A+,Andrew Kalla,dhriti80@example.org,RSM4713,Balveer Mohanty,nathanshah@example.com,ASM7998,SRV494,14LUJHV7303V2Z8,0203358271,05746213498,,Ayush Shah,,REG2,ST0484,Ronith Nagy,LIC46937,yatan81@example.com
485,ST0485,"Savant, Sule and Bal - Nagpur","916
Shenoy Path
Farrukhabad-171150",Nagpur,Maharashtra,474676,2863451005,SAP0485,RETAIL,Central,Shopping Complex,984,B+,Rachana Prasad,chaudharilajita@example.org,RSM2389,Advaith Joshi,sharafdevika@example.net,ASM1710,SRV719,14FNQKT3971V7Z3,4547813779,+911107404225,,Chaman Bal,Ayush Bal,REG10,ST0485,Anika Mann,LIC47618,saumyakrishna@example.org
486,ST0486,"Das, Sundaram and Bhatti - Nagpur","478, Shukla Zila
Mysore-032921",Nagpur,Maharashtra,390433,7222492108,SAP0486,RETAIL,East,Standalone,2011,B+,Naksh Nagi,radhika34@example.org,RSM2251,Mekhala Bahri,cmallick@example.net,ASM1035,SRV982,14YUEKE7399O8Z2,4862639091,01734422529,,Bhavini Sarraf,Manya Srinivasan,REG5,ST0486,Nisha Sant,LIC28961,manankalita@example.com
487,ST0487,Goyal and Sons - Bangalore,"66, Biswas Path, Katni-126974",Bangalore,Karnataka,689223,+919225034880,SAP0487,OUTLET,South,Street,2077,B+,Unni Uppal,boseonveer@example.org,RSM6231,Vedant Sur,jacob00@example.com,ASM9097,SRV534,25WNTZU6463E4Z7,6067198901,09872608253,,Brijesh Sunder,Pooja Datta,REG9,ST0487,Kalpit Verma,LIC74566,faras11@example.org
488,ST0488,"Kapadia, Mitra and Lanka - Vadodara","98/898, Gaba Zila, Nizamabad 175272",Vadodara,Gujarat,133032,+919830095021,SAP0488,FLAGSHIP,West,Mall,2879,B,Shivani Choudhury,oscar68@example.net,RSM9633,Nachiket Mitter,nikita78@example.net,ASM4593,SRV819,12HLAGA6937R8Z3,09103524502,+916549221745,,Liam Gaba,,REG6,ST0488,Nisha Sampath,LIC57298,ramachandranekavir@example.net
489,ST0489,Mody-Nagy - Kolkata,"02/23, Sandhu Circle
Suryapet 269965",Kolkata,West Bengal,320425,09332439193,SAP0489,OUTLET,West,Street,2758,B,Udyati Mane,badamikeya@example.net,RSM4973,Ati Yogi,fsethi@example.org,ASM4452,SRV947,17BXEDW3344M1Z7,0285731192,+914329877759,,Ronith Apte,Hritik Sem,REG10,ST0489,Warjas Nadig,LIC19669,wsathe@example.net
490,ST0490,Rout-Murty - Visakhapatnam,"H.No. 88, Aggarwal Chowk
Aizawl-605175",Visakhapatnam,Andhra Pradesh,303483,+911705553774,SAP0490,FLAGSHIP,North,Street,1996,A,Leena Sehgal,yachanapillay@example.net,RSM2294,Guneet Bhavsar,dayamaibaral@example.net,ASM5014,SRV178,10SNEYF8696X3Z9,+918140180595,+911424075898,,Wazir Aurora,,REG7,ST0490,Laban Varkey,LIC54215,onipillay@example.org
491,ST0491,Johal-Shankar - Bhopal,"83, Balan Circle, Berhampur-758208",Bhopal,Madhya Pradesh,902267,03541099740,SAP0491,RETAIL,East,Mall,1138,A+,Bhavika Prabhakar,minhasvamakshi@example.net,RSM1526,Vanya Chada,aachalmorar@example.net,ASM3843,SRV615,15AMNVO5227S9Z5,+915712050773,+914951028346,,Dayita Doshi,Lopa Bhatia,REG3,ST0491,Gabriel More,LIC45628,sdin@example.com
492,ST0492,Sridhar Inc - Bangalore,"78/977, Sarraf Chowk, Agra 748746",Bangalore,Karnataka,905933,6478759628,SAP0492,FRANCHISE,South,Street,2140,C,Vinaya Mohan,davidbose@example.net,RSM1917,Benjamin Palla,qushiom@example.com,ASM4586,SRV501,15XRTCW8674P6Z7,02435995228,08476551493,,Abha Sachdev,,REG6,ST0492,Damini Dalal,LIC94757,henry93@example.net
493,ST0493,Borah-Sunder - Thane,"41
Natt, Kota 380218",Thane,Maharashtra,286168,2580846425,SAP0493,FLAGSHIP,East,Mall,927,A+,Eshana Mangal,chakradhar12@example.org,RSM6942,Gaurang Rau,badalpeter@example.com,ASM6496,SRV128,17JFRDC4471T1Z5,03906884388,+912491957957,,Leela Dhawan,,REG1,ST0493,Azaan Narayan,LIC41501,jhavamakshi@example.net
494,ST0494,Virk Group - Jaipur,"H.No. 343
Kadakia Marg, Davanagere 323291",Jaipur,Rajasthan,297304,5717564495,SAP0494,RETAIL,Central,Mall,2809,B,Qarin Bora,athakkar@example.org,RSM1748,Chatura Palan,kalewriddhish@example.org,ASM1787,SRV422,12JALYJ7523Q4Z6,+914162305145,+914921521054,,Vinaya Patel,Gaurika Bir,REG3,ST0494,Dayamai Nadig,LIC98432,ramapooja@example.com
495,ST0495,Ravel LLC - Chennai,"95/351
Nayar Circle
Jalna 291138",Chennai,Tamil Nadu,682174,09158135842,SAP0495,OUTLET,West,Mall,2556,A,Tamanna Bobal,tanish98@example.net,RSM1388,Tanmayi Krishnamurthy,urmiyogi@example.com,ASM7260,SRV588,28BJFEV8587C2Z4,02620703095,+915060486272,,Hemangini Gala,Ganga Mital,REG3,ST0495,Ira Ramaswamy,LIC31108,zhanda@example.org
496,ST0496,Ravi LLC - Patna,"50
Prabhu, Gangtok-450232",Patna,Bihar,474153,04801788219,SAP0496,OUTLET,West,Street,1888,B+,Turvi Vig,varenya67@example.com,RSM6903,Ranveer Arora,aachal99@example.net,ASM8059,SRV140,32YVMHG2228E8Z2,00048103357,00710754291,,Aahana Sharma,,REG5,ST0496,Darsh Master,LIC81714,ghora@example.org
497,ST0497,Kade and Sons - Bangalore,"18/21, Butala Zila
Bokaro 509971",Bangalore,Karnataka,567307,02058917346,SAP0497,FRANCHISE,North,Standalone,1784,A,Darsh Sethi,harini38@example.com,RSM5843,Azad Sura,wpatla@example.com,ASM3645,SRV169,18SLLCC3935W8Z5,+910798410483,05040439315,,Ekaja Dutta,Om Chaudhry,REG8,ST0497,Ekaraj Singhal,LIC95235,gunbir76@example.org
498,ST0498,Ahluwalia-Chaudhry - Kolkata,"H.No. 70
Patla Path
Purnia-793833",Kolkata,West Bengal,370408,05141036163,SAP0498,RETAIL,Central,Standalone,662,B+,Ansh Babu,jacobmurty@example.org,RSM5696,Dayamai Mukhopadhyay,oni42@example.net,ASM7568,SRV518,37TVEOL9396T6Z6,04525727600,09668278098,1982-08-28,Vincent Bandi,Anmol Palla,REG8,ST0498,Vedika Nanda,LIC44449,lsarna@example.com
499,ST0499,Karnik PLC - Delhi,"37/911, Shah Circle, Ozhukarai 174578",Delhi,Delhi,162726,+911934908209,SAP0499,RETAIL,South,Mall,1133,A+,Nandini Bandi,adyamaharaj@example.net,RSM5762,Kabir Sharma,nimratlala@example.org,ASM7157,SRV262,28MCHMO2531L8Z8,+918974042184,5802359827,,Nitara D’Alia,Vedika Bail,REG8,ST0499,Yatan Arora,LIC24302,vrittinatt@example.org
500,ST0500,"Virk, Tara and Bhavsar - Bangalore","994
Deep Street, Saharsa-339532",Bangalore,Karnataka,295745,4330515022,SAP0500,FLAGSHIP,North,Standalone,2274,A,Sneha Desai,amairasridhar@example.org,RSM7578,Yashoda Vohra,jasmit66@example.net,ASM6385,SRV166,20KTPGW8802D5Z8,+910989272049,0152285998,1976-11-08,Yashvi Pillay,,REG8,ST0500,Warhi Sarma,LIC29072,mbasu@example.net
